IT WAS A FLUKE,Phrase
DOUBLE COUPONS,Things
COIN BANK,Thing
BIRDBRAIN,Person
PAYING BILLS,Event
GOING HOME,What Are You Doing?
POLITICIAN,Occupation
GOLF BAG,Thing
HAVING A LAUGH,What Are You Doing?
WAKE THE KIDS,Phrase
CHECKING MY PHONE AGAIN,What Are You Doing?
BLIZZARD,Event
QUITE CURIOUS,Phrase
KNOCK-KNOCK JOKE,Fun & Games
WIRE WHISK,In the Kitchen
MARBLE,Thing
PLAYFUL GREYHOUND,Living Thing
ROB LOWE,Person
JACK RABBIT,Thing
I HAVE YOUR BACK,Phrase
MOON RIVER,Title
BLOW UP,Phrase
OAK BUREAU,Around the House
A WEEK OFF,Event
HEAVY WORKLOAD,Thing
FRY COOK,Occupation
AUTOGRAPH,Thing
KEY PLAY,Thing
BULKY ITEMS,Things
I BRANCHED OUT,Phrase
GRAND JURY,People
HARD WORK,Thing
SKI GOGGLES,Things
HOUSEFLY,Living Thing
THE RIGHT APPROACH,Phrase
TUBA PLAYER,Person
BOBSLED TEAM,People
FAVORS AND GIFTS,Things
HIGHLY DEBATABLE,Phrase
SOAPSUDS,Things
BACKPEDALING,What Are You Doing?
BARNYARD,Place
MISSION IMPOSSIBLE,Title
ALL KIDDING ASIDE,Phrase
VIEWFINDER,Thing
OCEAN KAYAKING,Fun & Games
MATH WORKBOOK,Thing
YOUTHFUL APPEARANCE,Thing
CARPOOLING TO WORK,What Are You Doing?
CHOP SUEY,On the Menu
COUPON,Thing
OVER THE HUMP,Phrase
WITHOUT FAIL,Phrase
HANG IT UP,Phrase
VIDEO ARCADE,Place
CARMEL CALIFORNIA,Place
I AM LOVING LIFE RIGHT NOW,Phrase
FIGURE EIGHT,Thing
AT ITS PEAK,Phrase
DRAW POKER,Fun & Games
BRAVERY,Thing
COME JOIN THE PARTY,Phrase
FAR FROM OVER,Phrase
KENTUCKY,Place
THIS IS FAR FROM OVER,Phrase
FONDUE POT,Thing
A GOLF BAG,Thing
CIVILIAN,Person
PRIVATE CHEF,Occupation
BLOWN AWAY,Slang
NICE VARIETY,Phrase
HANG ON,Phrase
LAUNDRY BASKET,Around the House
PIPING HOT BISCUITS,Food & Drink
FOGGY DAYS,Things
WAY OVERBOARD,Phrase
BABY FACE,Thing
PETUNIA,Thing
BUZZING WITH IDEAS,Phrase
CRUMB,Thing
GOOSE,Thing
SECRETARY OF DEFENSE,Person
EXACTLY ALIKE,Phrase
CROWD,People
A WIDE VARIETY,Phrase
A BIKINI,Thing
HANDY GUY,Person
YOU READ MY MIND,Phrase
FAWN,Living Thing
FRUITS OF YOUR LABOR,Phrase
I'M DRAWING A BLANK,Phrase
TIDYING UP THE HOUSE,What Are You Doing?
COUNTY,Place
OUT OF STEP,Phrase
QUOTING A MOVIE,What Are You Doing?
DOG HOUSE,Place
GIANT OAKS,Living Things
POETIC JUSTICE,Phrase
LOW-FAT YOGURT,Food & Drink
FAITHFUL WATCHDOG,Living Thing
LIE DETECTOR,Thing
FINDERS KEEPERS,Phrase
QUANTITY,Thing
INQUIRE WITHIN,Phrase
QUART OF WHOLE MILK,Food & Drink
ATOM,Thing
BAY WINDOW,Thing
GRAVITY,Thing
JAR OF JAM,Thing
BABE,Title
TAKE A HIKE,Slang
PEACH DAIQUIRI,On the Menu
WEB VIDEO,Thing
RHUBARB PIES,Food & Drink
VOICE MAIL,Thing
A JAR OF COINS,Around the House
WORKING HARD,What Are You Doing?
DEAN MARTIN,Person
SOUND OFF,Phrase
COLUMBUS DAY,Event
DEAD GIVEAWAY,Phrase
LUCKY YOU,Phrase
WRAP IT UP,Phrase
HOUR HAND,Thing
GREAT-GRANDCHILD,Person
OFF THE HOOK,Phrase
MOVING COMPANY,Thing
IN FOCUS,Phrase
VOICING MY OPINION,What Are You Doing?
BIKE PATHS,Places
MOVING DAY,Event
SCARF,Thing
PUMPKIN PATCHES,Places
CHOPIN,Person
BUS FARE,Thing
ON MY BEHALF,Phrase
TOP HAT AND TAILS,Things
HAND OVER FIST,Phrase
FAMILY MAN,Person
A BRISK WALK,Event
INDEPENDENCE DAY,Event
HUNKER DOWN,Phrase
BUSHY BEARD,Thing
TAKE FLIGHT,Phrase
BALCONY,Place
AS YOU WISH,Phrase
HOT TOPICS,Things
PRIVATE DRIVEWAY,Place
JUNK MAIL,Thing
PANCAKES,Things
OFF-CAMPUS,Place
TOMBSTONE ARIZONA,Place
GENE AUTRY,Person
BEACH BAG,Thing
BEAUTY PAGEANT JUDGE,Person
GRAPEVINE,Thing
BABY SHAMPOO,Around the House
DIMMER SWITCH,Around the House
PROVIDING GUIDANCE,What Are You Doing?
GEORGIA,Place
WIPEOUT,Event
MAJOR OVERHAUL,Thing
PAIL & SHOVEL,Things
SKIP IT,Phrase
POKER NIGHT,Event
TAXI FARE,Thing
MY BIG BREAK,Thing
ASK YOUR DOCTOR,Phrase
FIERCE BLIZZARD,Event
HUGS THE ROAD,Phrase
HAVING A BABY,Event
FOGGY MORNING,Thing
BEIGE SLACKS,What Are You Wearing?
WEEKNIGHTS,Things
I'M BAFFLED,Phrase
ADORABLE FAWN,Living Thing
MAKING A BOLD COMEBACK,What Are You Doing?
BABIES,People
FIXING MY HAIR,What Are You Doing?
PUBLIC-ADDRESS SYSTEM,Thing
BEIJING,On the Map
LOYAL VIEWER,Person
YOUR BACK POCKET,Thing
HAIRCUT,Thing
IT MIGHT HAPPEN,Phrase
HILL STREET BLUES,Title
FIT FOR A KING,Phrase
TAILOR-MADE,Phrase
THE PERFECT MIX,Phrase
BOUNCE BACK,Phrase
FLAG DAY,Event
GROUND PAPRIKA,Food & Drink
LOGO,Thing
HOMESPUN WISDOM,Thing
BAGELS & DOUGHNUTS,Food & Drink
GREYHOUND PUPPY,Living Thing
FAX NUMBER,Thing
JEFF BRIDGES,Proper Name
SHADOW,Thing
ACTIVEWEAR,Thing
VIOLIN,Thing
ONCE UPON A TIME,Phrase
WITHOUT A WORD,Phrase
WIGGLE ROOM,Phrase
MIXED SIGNALS,Phrase
WIFE,Person
MAID MARIAN,Fictional Character
PLAYGROUND,Place
FLOWERPOT,Thing
JOGGER,Person
YOUNGSTOWN,On the Map
HULK HOGAN,Person
GOLDIE HAWN,Proper Name
THAT WAS A PIVOTAL FACTOR,Phrase
KALAMAZOO AND SAGINAW,On the Map
WOMBATS AND KOALAS,Living Things
DULUTH,On the Map
MUSIC MIX,Thing
HIGH PRICES,Things
UNWAVERING VOICE,Thing
VALID EXCUSE,Thing
JUST KIDDING,Phrase
COMPACT MICROWAVE,In the Kitchen
BEFORE DAWN,Phrase
PIPE DOWN,Phrase
SHOW OF HANDS,Phrase
EXHIBIT,Thing
WISHBONE,Thing
A BEIGE COAT,Thing
JON VOIGHT,Proper Name
AN OLD FARMHOUSE,Place
PAPERBACK,Thing
DOUBLE KNOT,Thing
PHILOSOPHER,Person
PICNIC,Event
ONE OF A KIND,Phrase
CORNY JOKES,Things
WORDS FAIL ME,Phrase
POISED FOR VICTORY,Phrase
SOFTWARE UPDATE,Thing
RICH IN FLAVOR,Phrase
PSYCHIC PREDICTIONS,Things
RISKY MANEUVER,Thing
BUNDLE UP,Phrase
PLAYING CARDS,Things
EAST OF EDEN,Title
PAID IN FULL,Phrase
ACT YOUR AGE,Phrase
DEMI MOORE,Person
BEAMING WITH JOY,What Are You Doing?
KING TUT'S TOMB,Landmark
A HYPHEN,Thing
JAMES CAAN,Proper Name
BRIEF ME,Phrase
TABBY CAT,Thing
TOBEY MAGUIRE,Proper Name
VACUUM THE HOUSE,Phrase
LIGHT DRIZZLE,Thing
BREEZY DAY,Thing
QUIZ ANSWERS,Things
VISITOR,Person
BINGO HALL,Place
GLAMOROUS IMAGE,Thing
CLAY FIGURINE,Thing
MY JAW DROPPED,Phrase
A FRIENDLY WAGER,Thing
NO COMMENT,Phrase
PUFFY QUILT,Around the House
ALBANY,Place
THE EIFFEL TOWER,Landmark
QUALIFIED APPLICANTS,People
PIZZA PARLOR,Place
JOCKEY FOR POSITION,Phrase
BROCCOLI,Thing
AWKWARD PHASE,Thing
OVERCOAT,Thing
FAMOUS LAST WORDS,Phrase
FLAG ON THE PLAY,Phrase
WORKPLACE,Place
VALOR AND BRAVERY,Things
ONE OF THE GUYS,Person
A JOVIAL CROWD,People
I'M PROUD OF YOU,Phrase
OFFICIALS,People
OFFICIAL FAN CLUB,Thing
HEAVYWEIGHT BOXER,Person
BANJO STRINGS,Things
SQUIRT GUN,Thing
DRIED MANGO,Food & Drink
TACKLE BOX,Thing
BITE-SIZE PIECES,Things
YOUNG KIDS,People
BIRTHMARK,Thing
CHOIRBOY,Person
ON THE FLY,Phrase
AN EASY FIX,Phrase
THE FAIRWAY,Place
BABY CLOTHES,Things
HOMEMADE TAFFY,Food & Drink
PACKED AUDITORIUM,Place
AVALANCHE,Event
ASH CAN,Thing
CLOUDY DAY,Thing
BOOKING MY OWN FLIGHT,What Are You Doing?
BRIDGE,Thing
PHILANTHROPY,Thing
LUNCH MENU,Thing
DOCTOR,Occupation
QUITE PERPLEXING,Phrase
KICKING THINGS OFF,What Are You Doing?
THE RIGHT TO VOTE,Thing
MURPHY'S LAW,Thing
FOREIGN AID,Thing
WHIPLASH,Phrase
LEAD PENCIL,Thing
HAPPY CUSTOMER,Person
OFF WE GO,Phrase
THE KING AND I,Title
HOME GYM,Place
BUYING IN BULK,Phrase
WE CAN BOUNCE BACK,Phrase
A GOOD OMEN,Thing
CHAIN STORE,Place
GINGHAM,Thing
HAVE SOME FUN,Phrase
PANT CUFFS,Things
BRANCHING OUT,Phrase
WHEAT FIELD,Place
PADLOCK,Thing
HULA HOOP,Thing
VOUCH FOR ME,Phrase
ROMANTIC GETAWAY,Phrase
ANTIQUE TRUNK,Thing
GOING WAY OVERBOARD,What Are You Doing?
BY LEAPS AND BOUNDS,Phrase
FOOLS RUSH IN,Quotation
LADDER,Thing
VOICING OUR OPINION,What Are You Doing?
MYTH,Thing
WRINKLE,Thing
HARBOR,Place
WORKBOOK,Thing
I BOUGHT A FEW GIFTS,Phrase
QUIRK OF FATE,Phrase
DAWN,Event
SPECIAL 4000TH - CLIP SHOW,N/A
GIVE AND TAKE,Phrase
HIGH BIDDER,Person
EXTENSION CORD,Thing
IN A NUTSHELL,Phrase
BUSY BOULEVARD,Place
SPARE TIRE,Thing
NO EASY FIX,Phrase
HOLIDAY WREATH,Thing
A BOWL OF FRUIT,Food & Drink
TIDY UP THE HOUSE,Phrase
BIG DREAMS,Things
CLOUD,Thing
JOT DOWN YOUR IDEAS,Phrase
WARM PARKA,What Are You Wearing?
BAGGAGE FEE,Thing
HEAT WAVE,Event
QUICK TO JUDGE,Phrase
PICKING MY OUTFIT,What Are You Doing?
JUGGLERS AND CLOWNS,People
GRAVEL WALKWAY,Place
PASSAGEWAY,Thing
JUST FOR FUN,Phrase
WE ARE MOVING FORWARD,Phrase
PIPPIN APPLE,Thing
VORACIOUS APPETITE,Thing
ATHLETIC BUILD,Thing
BACK TO SQUARE ONE,Phrase
MONKEY,Thing
PRIDE & JOY,Phrase
FLATBED TRUCK,Thing
I FOUND YOU,Phrase
JOB OFFER,Thing
YOUNG CUB,Living Thing
GLASGOW,On the Map
JASMINE,Thing
FLAGPOLE,Thing
I'M HOPEFUL,Phrase
VALID LOGIC,Thing
A FUN NEW HOBBY,Thing
I'VE GOT A HUNCH,Phrase
COOKING WITH A WOK,What Are You Doing?
CUDDLY DOGS,Living Things
SPEED BUMP,Thing
WOOL CAP,Thing
A WILD BUFFALO,Living Thing
GROWTH CHART,Thing
DAILY COUPONS,Things
LONG-SLEEVED SHIRT,Thing
GROUNDBREAKING WORK,Thing
PREFIX AND SUFFIX,Things
WICKER HAMPER,Thing
PUPPIES,Things
POUR IT ON,Phrase
DOWN JACKET,What Are You Wearing?
SUPPLY,Thing
LIGHTING FIXTURES,Things
DAB OF JELLY,Thing
PIECE OF CAKE,Thing
BEIJING AND SHANGHAI,On the Map
HIT THE BUZZER,Phrase
MEDAL OF HONOR,Thing
YEARLY FESTIVAL,Event
HONEYMOON,Event
PIANO KEYS,Things
POISED FOR ACTION,Phrase
SHORT-TEMPERED,Phrase
STAYING POWER,Phrase
BEGINNING TO FIZZLE,Phrase
DIAL,Thing
WALKING ON AIR,Phrase
OLIVE OIL,Thing
VERY DEBATABLE,Phrase
AIRLINE TICKET,Thing
I'M BUSY,Phrase
LAGOON,Place
FRANKFURT,On the Map
ANTIQUE WOODEN HUTCH,Around the House
GOOFING OFF,What Are You Doing?
JUNIOR HIGH,Place
PHOTO LAB,Place
WISDOM,Thing
THE FOLKS BACK HOME,People
HIGH VOLUME,Phrase
CUBE,Thing
ON THE SAME PAGE,Phrase
HANDCUFFS,Things
A LIGHT TOUCH,Thing
YOU HAVE TO BE KIDDING,Phrase
COWBOY OUTFIT,What Are You Wearing?
BREAKING WAVES,Things
FIND A WAY FORWARD,Phrase
ADVICE,Thing
I AM HOPEFUL,Phrase
JAZZ CLUB,Place
WHIP UP SOMETHING,Phrase
FABULOUS WEDDING CAKE,Food & Drink
VANILLA,Thing
ACTING ON IMPULSE,Phrase
LIVE AND LEARN,Quotation
WILDLY HAPPY GUY,Person
CASANOVA,Person
X-RAY,Thing
HEINZ KETCHUP,Around the House
CUTOFF DATE,Thing
COOL WHIP,Thing
PUPPY,Thing
FLAMINGO,Living Thing
SPONGE CAKE,Thing
TICKET,Thing
OATH OF OFFICE,Thing
HEAVY OVERCOAT,Thing
DAILY DOUBLE,Event
JUNE WEDDING,Event
DEPOSIT SLIP,Thing
PARKA,Thing
AMBITIOUS GOAL,Thing
FIRE TRUCK,Thing
HOME VIDEOS,Things
KICKING BACK,What Are You Doing?
KICK THE HABIT,Phrase
PROVIDING USEFUL ADVICE,What Are You Doing?
RHYTHM GUITAR,Show Biz
FLEXING MY BICEPS,What Are You Doing?
KING COBRA,Living Thing
LOOKS YUMMY,Phrase
BODY OF WORK,Thing
MEAT AND POTATOES,Things
CAPE OF GOOD HOPE,On the Map
MAKE A CHOICE,Phrase
MAKING A BREAKTHROUGH,Event
UP AND DOWN,Phrase
PROMISE,Thing
FONZIE,Classic TV
OAK BENCH,Thing
PRIME RIB,Thing
A POPULAR BOUTIQUE,Place
HOUSTON ASTROS,People
PATIO COVER,Thing
FACE VALUE,Phrase
A VERY BIG HOUSE,Place
POWERFUL TYCOON,Person
HUG IT OUT,Phrase
SPATULA,Thing
BOULEVARD,Place
INDEX,Thing
SMOKE,Thing
NOSTALGIA,Thing
BOUNCING AROUND,Phrase
PUNCH BOWL,Thing
VIVID COLOR,Thing
BROKEN ENGLISH,Thing
WRAP IT UP IN A JIFFY,Phrase
HALF A DOZEN,Phrase
THEY ARE GIDDY,Phrase
QUITE PROFOUND,Phrase
SHRUBBERY,Living Thing
BINGO PLAYER,Person
SNAPDRAGON,Thing
POKER CHIPS,Things
PONYTAIL,Thing
I'M BOOKED UP,Phrase
ON OUR WAY TO HAPPY HOUR,Phrase
LUCKY DOG,Person
QUITE A VIEW,Phrase
SQUAT DOWN,Phrase
PICKLE-PUSS,Person
WHISK BROOM,Around the House
AWARD RECIPIENT,Person
FAMILY SAGA,Thing
BEYOND QUESTION,Phrase
A PIECE OF THE PIE,Phrase
COBWEBS,Things
SEABISCUIT,Title
WINDOW DISPLAY,Thing
OFFICE EQUIPMENT,Thing
STATUE OF LIBERTY,Landmark
PORPOISE,Living Thing
QUOTE OF THE DAY,Thing
PARQUET FLOOR,Thing
TUXEDO,Thing
FUN FACTS,Things
VOCAL HARMONY,Thing
FLOWING WHITE GOWN,What Are You Wearing?
HELIUM,Thing
FOUR ACES,Things
BUFFALO AND ITHACA,On the Map
HALF MOON,Thing
MAIDEN VOYAGE,Event
HIGHLY MOTIVATED,Phrase
BLUFFING IN POKER,Fun & Games
YOUTHFUL OUTLOOK,Thing
FINGERTIP,Thing
NAPOLEON,Person
HIGHLY QUESTIONABLE,Phrase
PAY THEM A VISIT,Phrase
LO AND BEHOLD,Phrase
DABBLE IN THE KITCHEN,Phrase
MAKING A VOW,Event
COOL GADGETS,Things
STAY FOCUSED,Phrase
GERANIUMS,Things
GOOD PUBLICITY,Thing
HEIGHT,Thing
SHAKE IT OFF,Phrase
ABOUT THE AUTHOR,Phrase
VAGUE IDEA,Thing
PUBLIC OFFICIAL,Person
TRANQUIL WATER,Thing
BOWL GAME,Event
PROVEN VALUE,Thing
JUMPING AROUND,What Are You Doing?
I GOT A KICK OUT OF IT,Phrase
THE WORLD,Place
FUZZY BLANKET,Around the House
BAMBI,Fictional Character
WAVE OF EUPHORIA,Thing
CREW CUT,Thing
PICKLE,Thing
HOMBRE,Foreign Word
WOVEN HANDBAG,Thing
SWOOPING HAWKS,Living Things
FLUFF AND FOLD,Phrase
SHOPPING FOR FOOD,What Are You Doing?
BASHFUL & DOPEY,Fictional Characters
JUNCTION,Thing
NO WAY JOSE,Phrase
LICK YOUR LIPS,Phrase
HOUSING BOOM,Event
JOKE BOOK,Thing
I'M FAMISHED,Phrase
GOOD KARMA,Thing
WIDOW'S PEAK,Thing
FREIGHT CAR,Thing
EQUAL FOOTING,Phrase
OUT OF PRACTICE,Phrase
VAST WAREHOUSE,Place
WAITING FOR YOU,What Are You Doing?
A COOL HOBBY SHOP,Place
BUDDING FLOWER,Living Thing
BACK OFFICE,Place
THE VATICAN,Place
CHEX MIX,Around the House
BROWN FALCON,Living Thing
BRANDING IRON,Thing
FORMER OFFICIAL,Person
EXHIBITION,Thing
YOUNG COUPLE,People
CAUGHT OFF-GUARD,Phrase
GOLDFISH,Thing
HUNGARY,On the Map
TOO MUCH HYPE,Phrase
AUDITORIUM,Place
BAGGY JEANS,What Are You Wearing?
CUPCAKE,Thing
CHARLIE CHAN,Fictional Character
VINYL ALBUM,Thing
HOCKEY GOALIE,Person
LIGHTHOUSE,Place
MAGIC ACT,Thing
PIPING HOT,Phrase
ROCKING HORSE,Thing
HEDGEHOG,Living Thing
APOLOGY,Thing
PLAY FAIR,Phrase
WHISKED AWAY,Phrase
BIKE CHAIN,Thing
THICK GUMBO,Food & Drink
DRAMATIC FACE-OFF,Event
WHITE DOVE,Thing
BUFFET,Thing
A VAGUE CONCEPT,Thing
CABIN,Place
PAPER,Thing
UNITED STATES AIR FORCE,People
AUTOPILOT,Thing
VERY INSIGHTFUL,Phrase
GOBBLED UP,Phrase
AREA RUG,Around the House
VIVID IMAGINATION,Thing
A FIRM GRASP,Phrase
FAMILY PICNIC,Event
JEAN JACKET,Thing
TOUGH QUIZ,Thing
WILLY WONKA,Fictional Character
JUST A QUICK PEEK,Phrase
ZIPPING UP YOUR JACKET,Phrase
UNANIMOUS VOTE,Thing
GOOD JUDGMENT,Thing
FACTORY,Place
FROZEN FOODS,Things
A GRAB BAG,Thing
WAXING MY CAR,What Are You Doing?
AWNING,Thing
BULLDOG,Thing
QUART OF PAINT,Thing
SHEIK,Person
ABBREVIATION,Thing
VALUABLES,Things
ON THEIR BEHALF,Phrase
FLOPPY DISK,Thing
WHAT'S THE CATCH,Phrase
BAKED HAM,Food & Drink
ACTING GOOFY,What Are You Doing?
JOKE OF THE DAY,Fun & Games
CATCH A WAVE,Phrase
BEING PLAYFUL,What Are You Doing?
FLUFFY PANCAKES,Food & Drink
THE HOLIDAY SPIRIT,Phrase
ROOKS AND PAWNS,Fun & Games
A NICE VIEW FROM THE TOP,Phrase
MUSICIAN,Person
THE WHOLE FAMILY,People
GARDEN PATH,Place
TROUBLEMAKER,Person
NATURE LOVER,Person
YOU BE THE JUDGE,Phrase
A BIG FAVOR,Thing
BABY IGUANA,Living Thing
A WHOLE LOT OF HYPE,Phrase
OUTER LOBBY,Place
ON THE COUNT OF THREE,Phrase
BAKERY,Place
BUILDING OWNER,Person
IN A JUBILANT MOOD,Phrase
WHIRLPOOL BATHTUB,Around the House
TRUMPET SOLO,Thing
JOE NAMATH,Person
VERY FUNNY,Phrase
JUICY TIDBITS,Things
CAPTION,Thing
GIGGLING CHILD,Person
SECOND CHOICE,Thing
BRANCH OUT,Phrase
FRIGID LAKE,Place
FOLK MUSIC,Thing
YUGOSLAVIA,On the Map
A BUNCH OF COPIES,Things
WICHITA,On the Map
FOUL TROUBLE,Phrase
WORK UNIFORM,What Are You Wearing?
PROVO UTAH,On the Map
THUMBING THROUGH A BOOK,What Are You Doing?
WHITE BREAD,Thing
WHITE GOLD,Thing
STATEN ISLAND,Place
TOYING AROUND,Phrase
YOU OWE ME A FAVOR,Phrase
GUIDED HIKE,Thing
SELF-MADE MAN,Person
LOW IN CALORIES,Phrase
MUSTARD,Thing
HEAVY DUMBBELL,Thing
IT HAPPENS DAILY,Phrase
BABY BOOMERS,People
ICING,Thing
BARGAIN SHOPPER,Person
A QUICK GETAWAY,Event
ATTORNEY AT LAW,Occupation
HOUSEBOAT,Place
PLAY-OFF GAME,Event
SOCIETY,People
OUTWARD APPEARANCE,Thing
POWER SUPPLY,Thing
A HOT WOK,In the Kitchen
HEAVEN,Place
BOAT DOCK,Place
TONIGHT,Thing
STAYING FOCUSED,What Are You Doing?
DASHBOARD,Thing
TUG OF WAR,Phrase
COMPLIMENTARY UPGRADE,Thing
PROVE IT,Phrase
APPLYING MYSELF,What Are You Doing?
DIAPERS,Things
CLAMBAKE,Event
YOUR DAY JOB,Thing
GOOFY PICTURES,Things
YOUNG VISIONARY,Person
BULLETIN BOARD,Phrase
FIREWOOD,Thing
WOLF,Thing
ARE YOU AWAKE?,Phrase
GOOD ENOUGH,Phrase
ASPARAGUS,Thing
VIRGOS,People
BLACKBOARD,Thing
QUALIFICATIONS,Things
HAVE A FIELD DAY,Phrase
PAVED WALKWAY,Place
UNIQUE WORK OF ART,Thing
FIELD HOCKEY GOALIE,Person
GEOLOGIST,Occupation
PRESS CONFERENCE,Event
ACCORDION,Thing
DON'T QUIT,Phrase
A BIG MOVE,Thing
BLOWING A HUGE BUBBLE,Fun & Games
FOCUSING ON MY WORK,What Are You Doing?
SHINY BUGLE,Thing
ON THE DOUBLE,Phrase
HAWKS,Living Things
SKI JUMP,Thing
JOYFUL PARTYGOERS,People
PARTY FAVOR,Thing
JUICY FRUIT,Thing
TAKING A WEEK OFF,Event
SYRUP,Thing
HOODED JACKET,What Are You Wearing?
HAVANA,Place
HOMECOMING,Event
IMAGINE THAT,Phrase
ZIPPER,Thing
BADMINTON,Thing
ANXIETY,Thing
PAVILION IN THE PARK,Place
SIMPLY BAFFLING,Phrase
FANCY GOLD WATCH,What Are You Wearing?
HOMEWORK,Thing
HOT AND SPICY,Phrase
YOUTH GROUP,People
SPENCER TRACY,Person
COMPANY LOGO,Thing
A FIRM OFFER,Thing
AUDIO FREQUENCY,Thing
CUP OF FLOUR,Thing
A PACKED HOUSE,Place
MILWAUKEE WISCONSIN,Place
FAIR VALUE,Phrase
WIDE BOULEVARD,Place
MOTIVE,Thing
JUMPING AHEAD,What Are You Doing?
CAR WASH,Place
FLOPPY HAT,Thing
FILLY,Thing
WISH,Thing
KENYA,Place
YOGA STUDIO,Place
CAKE BAKING IN THE OVEN,Food & Drink
WALL SAFE,Thing
WIG,Thing
JACKKNIFE,Thing
WIPER BLADES,Things
MIXED DOUBLES,Fun & Games
RAVIOLI,Thing
BUD VASE,Around the House
ELIJAH WOOD,Proper Name
HEROIC ACT,Event
OUT AND ABOUT,Phrase
GOLF HAT,Thing
KANGAROO POUCH,Thing
GIVE ME A BREAK,Phrase
YOUNG AND FOOLISH,Phrase
RAPID GROWTH,Thing
KITTY HAWK,On the Map
HOT AND HUMID,Phrase
CATERPILLAR,Thing
BIRTHDAY BOY,Person
JOB-HUNTING,Event
WIDE EMPTY FIELD,Place
DEATH OF A SALESMAN,Title
HONEYCOMB,Thing
HOBOKEN,On the Map
WILD DAFFODILS,Living Things
TAKE IT OR LEAVE IT,Phrase
SAVORY APPETIZER,Food & Drink
FONDUE,Thing
I'M PUZZLED,Phrase
FIXING MY BIKE,What Are You Doing?
IT WAS A MAJOR VICTORY,Phrase
GIVE-AND-TAKE,Phrase
CATCH ME IF YOU CAN,Phrase
ONE TO A CUSTOMER,Phrase
SHOWGIRL,Show Biz
BAKING DISHES,In the Kitchen
CIVIL WAR BUFF,Person
BROAD APPEAL,Thing
JOIN HANDS,Phrase
HIGH VELOCITY,Thing
CHILDBIRTH,Event
BREAD,Thing
HIGHWAY SIGN,Thing
HAIR RIBBON,Thing
TAX & TIP,Things
THE JOKER,Fictional Character
TAKING THE BOULEVARD,What Are You Doing?
ANCHOR,Thing
HIGHWAYS,Things
GUPPIES,Living Things
KICK OFF YOUR SHOES,Phrase
REDD FOXX,Person
MY HUMBLE ABODE,Place
BOUNCE AROUND,Phrase
UNDER A SPELL,Phrase
FROZEN FOOD,Thing
WAR OF WORDS,Phrase
VAGUELY FAMILIAR,Phrase
FROM NOW ON,Phrase
A BIG WIN,Event
HONEYMOON PERIOD,Thing
GADGET,Thing
PRIZED AUTOGRAPH,Thing
ROBOT,Thing
WORKING OUT THE KINKS,What Are You Doing?
HEIFER,Living Thing
MAJOR DOWNPOUR,Event
BRIDAL GOWN,Thing
A BAKE-OFF,Event
VERY BUSY SCHEDULE,Thing
ICE CUBE,Thing
THE LION KING,Title
LIGHTWEIGHT CARDIGAN,What Are You Wearing?
OLIVE,Thing
COLLEAGUE,Person
SINGAPORE,On the Map
CHICKEN WINGS,Things
GOING HALFWAY,Phrase
CARIBOU,Living Thing
BOOBY PRIZE,Thing
JUDGES AND JURIES,People
SALAD BOWL,Thing
THROW A BASH,Phrase
DOOR HINGE,Thing
MOVING QUICKLY,What Are You Doing?
BUCKET,Thing
A NIFTY IDEA,Thing
BUYING VOWELS,Fun & Games
MEZZANINE,Place
EMOTION,Thing
SCHOOL BUS,Thing
SCOURING PAD,Thing
FOAM PACKAGING,Thing
JUMP UP AND DOWN,Phrase
MAGIC SHOP,Place
JAILHOUSE ROCK,Title
KNOW-HOW,Thing
DIGNITARY,Person
GIVING BIRTH,Event
A PONY,Living Thing
A HUGE IMPACT,Thing
ONE-HORSE TOWN,Place
WISE UP,Phrase
PIGEONHOLE,Thing
FINE WINE,Rhyme Time
MANNEQUIN,Thing
CLERGYMAN,Person
TAKE-HOME PAY,Thing
BRIDAL VEIL,Thing
GOAT,Thing
BAKED CANDIED YAMS,Food & Drink
CATCH A POP FLY,Event
FANCY CUPCAKES,Food & Drink
HEARST CASTLE,Landmark
GUNSMOKE,Title
CHOW MEIN,On the Menu
LOFTY AMBITIONS,Things
BLACK-TIE AFFAIR,Event
THE PUBLIC,People
FIXING THE VACUUM,What Are You Doing?
QUALIFIED BUYER,Person
NECTARINES,Things
WHISPER,Thing
QUICK FOXES,Living Things
PROOF POSITIVE,Phrase
HOUSEHOLD APPLIANCES,Things
SCENIC PARKWAY,Place
YOUR HOMEWORK,Thing
PACKAGE,Thing
CHAMPION,Person
LOUD OVATION,Thing
A SOPHOMORE,Person
BERMUDA,Place
I AM AN OPEN BOOK,Phrase
HALLUCINATION,Thing
THE REFRIGERATOR,Nickname
TABLE-HOPPER,Person
A QUIET VOICE,Thing
JUMP AT THE OPPORTUNITY,Phrase
MAJOR CITY,Place
TECHNIQUE,Thing
HOBBY SHOP,Place
PAIR OF PAJAMAS,Around the House
COOKIE DOUGH,Thing
GOOD-HUMORED,Phrase
SUBWAY PLATFORM,Place
AWKWARD POSE,Thing
THIMBLE,Thing
PLAID BLOUSE,Thing
FINAL PHASE,Thing
PARTY ANIMAL,Person
DO ME A FAVOR,Phrase
GLOBAL PHENOMENON,Thing
BAKED YAMS,Food & Drink
MOVIE PREVIEW,Show Biz
JOIN OUR GROUP,Phrase
BIKINI,Thing
FOOLISH PRIDE,Thing
PICK UP THE PACE,Phrase
HOMEOWNER,Person
SHOCK WAVE,Thing
SHOULDER PADS,Things
